"Date","Manip","Area","AirTemperature","PAR","RH","VPD"
2013-01-23 16:45:00,"ZA13","06_p",18.4,0.5,42.8,1.21490363852462
2013-01-23 17:00:00,"ZA13","01_p",18.4,0,42.4,1.22339946816465
2013-01-23 17:00:00,"ZA13","02_p",18.4,0,42.3,1.22552342557466
2013-01-23 17:00:00,"ZA13","04_p",18.6,0,41.9,1.24957718351249
2013-01-23 17:00:00,"ZA13","05_p",18.7,0,40.5,1.28771973651206
2013-01-23 17:00:00,"ZA13","06_p",19,0,40.3,1.31649274515105
2013-01-23 17:15:00,"ZA13","01_p",18,0,43.1,1.17855690530895
2013-01-23 17:15:00,"ZA13","02_p",18.1,0,42.7,1.19432616945712
2013-01-23 17:15:00,"ZA13","04_p",18.2,0,42.7,1.20185168800351
2013-01-23 17:15:00,"ZA13","05_p",18.6,0,40.6,1.27753674183549
2013-01-23 17:15:00,"ZA13","06_p",18.9,0,40.4,1.30610844054564
2013-01-23 17:30:00,"ZA13","01_p",18,0,42.7,1.18684201536384
2013-01-23 17:30:00,"ZA13","02_p",18.2,0,41.9,1.21863146724265
2013-01-23 17:30:00,"ZA13","04_p",18.1,0,41.7,1.21516955810384
2013-01-23 17:30:00,"ZA13","05_p",18.6,0,39.7,1.29689335913602
2013-01-23 17:30:00,"ZA13","06_p",19.2,0,39.2,1.35757487366776
2013-01-23 17:45:00,"ZA13","01_p",18.1,0,41,1.22975993015654
2013-01-23 17:45:00,"ZA13","02_p",18.1,0,40.3,1.24435030220925
2013-01-23 17:45:00,"ZA13","04_p",18.3,0,40.6,1.25374301312813
2013-01-23 17:45:00,"ZA13","05_p",18.6,0,38.8,1.31624997643656
2013-01-23 17:45:00,"ZA13","06_p",19.1,0,38.2,1.37132909986777
2013-01-23 18:00:00,"ZA13","01_p",17.9,0,41.4,1.20615677645712
2013-01-23 18:00:00,"ZA13","02_p",18.3,0,40.5,1.25585369160141
2013-01-23 18:00:00,"ZA13","04_p",18.3,0,40.6,1.25374301312813
2013-01-23 18:00:00,"ZA13","05_p",18.7,0,38.8,1.32451172898383
2013-01-23 18:00:00,"ZA13","06_p",19.1,0,38.2,1.37132909986777
2013-01-23 18:15:00,"ZA13","01_p",18,0,41.2,1.2179111780697
2013-01-23 18:15:00,"ZA13","02_p",18.3,0,40,1.2664070839678
2013-01-23 18:15:00,"ZA13","04_p",18.3,0,40.2,1.26218572702124
2013-01-23 18:15:00,"ZA13","05_p",18.9,0,38.2,1.35432049707584
2013-01-23 18:15:00,"ZA13","06_p",19.3,0.1,37.7,1.39975869476827
2013-01-23 18:30:00,"ZA13","01_p",18.1,0,40.6,1.23809728561523
2013-01-23 18:30:00,"ZA13","02_p",18.4,0,39.4,1.28711819046489
2013-01-23 18:30:00,"ZA13","04_p",18.3,0,39.8,1.27062844091436
2013-01-23 18:30:00,"ZA13","05_p",18.9,0,37.7,1.36527778265089
2013-01-23 18:30:00,"ZA13","06_p",19.2,0,37.2,1.40223194188051
2013-01-23 18:45:00,"ZA13","01_p",18.2,0,41.4,1.22911882926711
2013-01-23 18:45:00,"ZA13","02_p",18.4,0,40.7,1.25950674413479
2013-01-23 18:45:00,"ZA13","04_p",18.3,0,40.8,1.24952165618157
2013-01-23 18:45:00,"ZA13","05_p",18.7,0,39.1,1.31801902442999
2013-01-23 18:45:00,"ZA13","06_p",18.7,0.1,39.1,1.31801902442999
2013-01-23 19:00:00,"ZA13","01_p",17.8,0,43.1,1.16381554732815
2013-01-23 19:00:00,"ZA13","02_p",18,0,42,1.20134095795991
2013-01-23 19:00:00,"ZA13","04_p",18,0,42.4,1.19305584790502
2013-01-23 19:00:00,"ZA13","05_p",18.4,0,40.3,1.26800257377482
2013-01-23 19:00:00,"ZA13","06_p",18.7,0.1,40.1,1.29637667591718
2013-01-23 19:15:00,"ZA13","01_p",18.2,0,38.2,1.29623794622368
2013-01-23 19:15:00,"ZA13","02_p",18.2,0,37.6,1.30882278065304
2013-01-23 19:15:00,"ZA13","04_p",18.4,0,38.1,1.314729636795
2013-01-23 19:15:00,"ZA13","05_p",18.6,0,36,1.37647056359379
2013-01-23 19:15:00,"ZA13","06_p",19.2,0.5,34.7,1.45805327714646
2013-01-23 19:30:00,"ZA13","01_p",18.2,0,38.3,1.29414047381879
2013-01-23 19:30:00,"ZA13","02_p",18.1,0,37.7,1.29854311269072
2013-01-23 19:30:00,"ZA13","04_p",18.2,0,37.9,1.30253036343836
2013-01-23 19:30:00,"ZA13","05_p",18.4,0,36,1.35933274240517
2013-01-23 19:30:00,"ZA13","06_p",18.6,0.1,36,1.37647056359379
2013-01-23 19:45:00,"ZA13","01_p",17.6,0,40.6,1.19972987803493
2013-01-23 19:45:00,"ZA13","02_p",17.9,0,39.8,1.23908938468803
2013-01-23 19:45:00,"ZA13","04_p",17.8,0,40.1,1.22517664824176
2013-01-23 19:45:00,"ZA13","05_p",18.1,0,38.2,1.28812141836736
2013-01-23 19:45:00,"ZA13","06_p",18.4,0,37.9,1.31897755161501
2013-01-23 20:00:00,"ZA13","01_p",17.6,0,41.2,1.18761139441842
2013-01-23 20:00:00,"ZA13","02_p",17.7,0,40.7,1.20528627344352
2013-01-23 20:00:00,"ZA13","04_p",17.8,0,41,1.20676831796768
2013-01-23 20:00:00,"ZA13","05_p",17.9,0,39.5,1.24526424873133
2013-01-23 20:00:00,"ZA13","06_p",18.1,0.1,39.6,1.25894067426195
2013-01-23 20:15:00,"ZA13","01_p",16.5,0,42.7,1.0794136147526
2013-01-23 20:15:00,"ZA13","02_p",16.7,0,42.2,1.10276463274062
2013-01-23 20:15:00,"ZA13","04_p",16.7,0,42.5,1.09704094087518
2013-01-23 20:15:00,"ZA13","05_p",16.9,0,40.8,1.14390472415842
2013-01-23 20:15:00,"ZA13","06_p",17.2,0,40.4,1.17372978251019
2013-01-23 20:30:00,"ZA13","01_p",16.2,0,44.3,1.02941331100438
2013-01-23 20:30:00,"ZA13","02_p",16.4,0,43.3,1.06133442177894
2013-01-23 20:30:00,"ZA13","04_p",16.1,0,43.9,1.03021273268419
2013-01-23 20:30:00,"ZA13","05_p",16.5,0,42,1.09260016851049
2013-01-23 20:30:00,"ZA13","06_p",16.7,0,41.8,1.11039622189453
2013-01-23 20:45:00,"ZA13","01_p",15.9,0,43.9,1.01713682135192
2013-01-23 20:45:00,"ZA13","02_p",16.3,0,42.9,1.06203559213509
2013-01-23 20:45:00,"ZA13","04_p",16.1,0,43.4,1.03939466434804
2013-01-23 20:45:00,"ZA13","05_p",16.4,0,41.4,1.09689942003961
2013-01-23 20:45:00,"ZA13","06_p",16.9,0,40.9,1.14197245266491
2013-01-23 21:00:00,"ZA13","01_p",16,0,43.2,1.03642933968483
2013-01-23 21:00:00,"ZA13","02_p",16.5,0,41.8,1.09636775529845
2013-01-23 21:00:00,"ZA13","04_p",16.2,0,42.4,1.06452794818406
2013-01-23 21:00:00,"ZA13","05_p",16.8,0,40.2,1.14819016411862
2013-01-23 21:00:00,"ZA13","06_p",17.1,0.1,39.7,1.18002190651299
2013-01-23 21:15:00,"ZA13","01_p",16.1,0,42.4,1.05775852767575
2013-01-23 21:15:00,"ZA13","02_p",16.5,0,40.9,1.11332189584431
2013-01-23 21:15:00,"ZA13","04_p",16.4,0,41.9,1.08754020997101
2013-01-23 21:15:00,"ZA13","05_p",16.9,0,39.5,1.16902425357406
2013-01-23 21:15:00,"ZA13","06_p",17.2,0.1,38.8,1.20523930687288
2013-01-23 21:30:00,"ZA13","01_p",15.6,0,43.2,1.0102464418534
2013-01-23 21:30:00,"ZA13","02_p",16.3,0,41.9,1.08063516467686
2013-01-23 21:30:00,"ZA13","04_p",16,0,42.7,1.04555283739333
2013-01-23 21:30:00,"ZA13","05_p",16.3,0,40.7,1.10295465172698
2013-01-23 21:30:00,"ZA13","06_p",16.5,0.2,40.4,1.12274086281422
2013-01-23 21:45:00,"ZA13","01_p",15.6,0,43.8,0.999574824509877
2013-01-23 21:45:00,"ZA13","02_p",16.1,0,41.9,1.0669404593396
2013-01-23 21:45:00,"ZA13","04_p",15.8,0,42.9,1.02866891061172
2013-01-23 21:45:00,"ZA13","05_p",16.2,0,40.4,1.10149072416267
2013-01-23 21:45:00,"ZA13","06_p",16.7,0,40,1.14473837308715
2013-01-23 22:00:00,"ZA13","01_p",15.9,0,42.5,1.04251991493289
2013-01-23 22:00:00,"ZA13","02_p",16.5,0,40.9,1.11332189584431
2013-01-23 22:00:00,"ZA13","04_p",16.2,0,41.8,1.07561678097764
2013-01-23 22:00:00,"ZA13","05_p",16.7,0.2,39.2,1.16000155139497
2013-01-23 22:00:00,"ZA13","06_p",17.2,0.2,38.9,1.20326996160021
2013-01-23 22:15:00,"ZA13","01_p",16,0,42.3,1.05285163556012
2013-01-23 22:15:00,"ZA13","02_p",16.5,0,40.8,1.11520568923829
2013-01-23 22:15:00,"ZA13","04_p",16.3,0,41.7,1.08435507918521
2013-01-23 22:15:00,"ZA13","05_p",16.8,0,39.3,1.16547061809365
2013-01-23 22:15:00,"ZA13","06_p",17,0.2,38.8,1.19007118913263
2013-01-23 22:30:00,"ZA13","01_p",15.9,0,42.5,1.04251991493289
2013-01-23 22:30:00,"ZA13","02_p",16.5,0,40.7,1.11708948263227
2013-01-23 22:30:00,"ZA13","04_p",16.3,0,41.7,1.08435507918521
2013-01-23 22:30:00,"ZA13","05_p",16.8,0,39.2,1.16739066853532
2013-01-23 22:30:00,"ZA13","06_p",17.2,0.1,38.7,1.20720865214555
2013-01-23 22:45:00,"ZA13","01_p",16,0,42.3,1.05285163556012
2013-01-23 22:45:00,"ZA13","02_p",16.3,0,40.9,1.09923473721863
2013-01-23 22:45:00,"ZA13","04_p",16.3,0,41.7,1.08435507918521
2013-01-23 22:45:00,"ZA13","05_p",16.7,0,39.7,1.15046206495258
2013-01-23 22:45:00,"ZA13","06_p",16.8,0,39.3,1.16547061809365
2013-01-23 23:00:00,"ZA13","01_p",15.6,0,42.9,1.01558225052516
2013-01-23 23:00:00,"ZA13","02_p",16.2,0,41.3,1.0848574749723
2013-01-23 23:00:00,"ZA13","04_p",15.9,0.1,42.4,1.04433299304582
2013-01-23 23:00:00,"ZA13","05_p",16.4,0,39.9,1.1249770502454
2013-01-23 23:00:00,"ZA13","06_p",16.7,0,39.6,1.15236996224106
2013-01-23 23:15:00,"ZA13","01_p",15.9,0,41.7,1.05702453983631
2013-01-23 23:15:00,"ZA13","02_p",16.5,0,40.2,1.12650844960219
2013-01-23 23:15:00,"ZA13","04_p",16.1,0,40.8,1.08714070900007
2013-01-23 23:15:00,"ZA13","05_p",16.8,0,38.5,1.18083102162701
2013-01-23 23:15:00,"ZA13","06_p",17.1,0.1,38.3,1.20741876669737
2013-01-23 23:30:00,"ZA13","01_p",15.9,0,42.2,1.04795914927167
2013-01-23 23:30:00,"ZA13","02_p",16.2,0,40.8,1.09409816896695
2013-01-23 23:30:00,"ZA13","04_p",16.1,0,41.6,1.07244961833791
2013-01-23 23:30:00,"ZA13","05_p",16.4,0,39.4,1.134336260314
2013-01-23 23:30:00,"ZA13","06_p",16.7,0.1,39.1,1.16190944868345
2013-01-23 23:45:00,"ZA13","01_p",15.8,0,42.3,1.03947804102095
2013-01-23 23:45:00,"ZA13","02_p",16.3,0,40.6,1.10481460898116
2013-01-23 23:45:00,"ZA13","04_p",16,0,41.6,1.06562453235201
2013-01-23 23:45:00,"ZA13","05_p",16.5,0,39.2,1.14534638354203
2013-01-23 23:45:00,"ZA13","06_p",17,0,38.6,1.19396031066574
2013-01-24 00:00:00,"ZA13","01_p",16,0,41,1.0765727296022
2013-01-24 00:00:00,"ZA13","02_p",16.3,0,39.7,1.12155422426875
2013-01-24 00:00:00,"ZA13","04_p",16.4,0,40.5,1.11374599816308
2013-01-24 00:00:00,"ZA13","05_p",16.8,0,38.2,1.18659117295202
2013-01-24 00:00:00,"ZA13","06_p",17.2,0.2,37.4,1.23281014069023
2013-01-24 00:15:00,"ZA13","01_p",16.2,0,40.6,1.09779444656481
2013-01-24 00:15:00,"ZA13","02_p",16.3,0,39.6,1.12341418152293
2013-01-24 00:15:00,"ZA13","04_p",16.4,0,40.4,1.1156178401768
2013-01-24 00:15:00,"ZA13","05_p",16.6,0,38.2,1.17161163839558
2013-01-24 00:15:00,"ZA13","06_p",17,0.2,37.8,1.2095167967982
2013-01-24 00:30:00,"ZA13","01_p",15.7,0,43,1.02031715537688
2013-01-24 00:30:00,"ZA13","02_p",16,0,41.5,1.06744923189371
2013-01-24 00:30:00,"ZA13","04_p",16,0,42.5,1.04920223647672
2013-01-24 00:30:00,"ZA13","05_p",16.1,0,40.5,1.09264986799839
2013-01-24 00:30:00,"ZA13","06_p",16.5,0.1,40.3,1.12462465620821
2013-01-24 00:45:00,"ZA13","01_p",15.8,0,42.6,1.03407347581633
2013-01-24 00:45:00,"ZA13","02_p",16.2,0,41.1,1.08855375257016
2013-01-24 00:45:00,"ZA13","04_p",16.3,0,41.7,1.08435507918521
2013-01-24 00:45:00,"ZA13","05_p",16.5,0,39.6,1.13781120996609
2013-01-24 00:45:00,"ZA13","06_p",16.9,0,39.2,1.17482106805459
2013-01-24 01:00:00,"ZA13","01_p",15.7,0,40.5,1.06506790780569
2013-01-24 01:00:00,"ZA13","02_p",16.2,0,39.2,1.12366838974984
2013-01-24 01:00:00,"ZA13","04_p",16.1,0,40,1.10183179966224
2013-01-24 01:00:00,"ZA13","05_p",16.6,0,37.6,1.18298650867126
2013-01-24 01:00:00,"ZA13","06_p",17.1,0.1,36.8,1.23677254546635
2013-01-24 01:15:00,"ZA13","01_p",16,0,40.4,1.0875209268524
2013-01-24 01:15:00,"ZA13","02_p",16.4,0,39,1.14182362836887
2013-01-24 01:15:00,"ZA13","04_p",16.2,0,39.9,1.11073141815733
2013-01-24 01:15:00,"ZA13","05_p",16.6,0,37.6,1.18298650867126
2013-01-24 01:15:00,"ZA13","06_p",16.9,0,37.3,1.2115342264313
2013-01-24 01:30:00,"ZA13","01_p",15.9,0,41.7,1.05702453983631
2013-01-24 01:30:00,"ZA13","02_p",16.4,0,40.1,1.12123336621796
2013-01-24 01:30:00,"ZA13","04_p",16.2,0,40.9,1.09225003016802
2013-01-24 01:30:00,"ZA13","05_p",16.5,0,38.6,1.15664914390593
2013-01-24 01:30:00,"ZA13","06_p",16.9,0.5,38.2,1.1941437829897
2013-01-24 01:45:00,"ZA13","01_p",15.7,0,41.7,1.04358754663986
2013-01-24 01:45:00,"ZA13","02_p",16.3,0,40.1,1.11411439525205
2013-01-24 01:45:00,"ZA13","04_p",16,0,40.8,1.0802221286856
2013-01-24 01:45:00,"ZA13","05_p",16.6,0,38.7,1.16213257983251
2013-01-24 01:45:00,"ZA13","06_p",16.9,0,38,1.19800832597672
2013-01-24 02:00:00,"ZA13","01_p",15.9,0,41.2,1.06608993040094
2013-01-24 02:00:00,"ZA13","02_p",16.5,0,39.4,1.14157879675406
2013-01-24 02:00:00,"ZA13","04_p",16.2,0,40.5,1.09964258536374
2013-01-24 02:00:00,"ZA13","05_p",16.7,0,38.1,1.18098842156824
2013-01-24 02:00:00,"ZA13","06_p",17.1,0,37.5,1.22307411537416
2013-01-24 02:15:00,"ZA13","01_p",15.7,0,42.8,1.02389721557119
2013-01-24 02:15:00,"ZA13","02_p",16,0,41.2,1.07292333051881
2013-01-24 02:15:00,"ZA13","04_p",15.9,0,42.1,1.0497722273846
2013-01-24 02:15:00,"ZA13","05_p",16.2,0,40,1.1088832793584
2013-01-24 02:15:00,"ZA13","06_p",16.5,0.1,39.8,1.13404362317813
2013-01-24 02:30:00,"ZA13","01_p",15.9,0,42.4,1.04433299304582
2013-01-24 02:30:00,"ZA13","02_p",16.4,0,40.6,1.11187415614936
2013-01-24 02:30:00,"ZA13","04_p",16.1,0.1,41.5,1.07428600467068
2013-01-24 02:30:00,"ZA13","05_p",16.6,0,39.1,1.15454933298205
2013-01-24 02:30:00,"ZA13","06_p",16.9,0,38.7,1.18448242552214
2013-01-24 02:45:00,"ZA13","01_p",16,0,39.3,1.10759262181108
2013-01-24 02:45:00,"ZA13","02_p",15.9,0,38.6,1.11322996133704
2013-01-24 02:45:00,"ZA13","04_p",16.2,0,39.3,1.12182025095091
2013-01-24 02:45:00,"ZA13","05_p",16.4,0,37,1.17926046864326
2013-01-24 02:45:00,"ZA13","06_p",17.1,0.1,35.6,1.26025556848153
2013-01-24 03:00:00,"ZA13","01_p",15.9,0,39.8,1.09147302398192
2013-01-24 03:00:00,"ZA13","02_p",16.2,0,38.7,1.13290908374449
2013-01-24 03:00:00,"ZA13","04_p",16.2,0,39.3,1.12182025095091
2013-01-24 03:00:00,"ZA13","05_p",16.3,0,37.4,1.16433324111483
2013-01-24 03:00:00,"ZA13","06_p",16.7,0.1,36.9,1.20388318902998
2013-01-24 03:15:00,"ZA13","01_p",15.8,0,41.1,1.06109630183941
2013-01-24 03:15:00,"ZA13","02_p",16.3,0,39.7,1.12155422426875
2013-01-24 03:15:00,"ZA13","04_p",16,0,40.5,1.0856962273107
2013-01-24 03:15:00,"ZA13","05_p",16.5,0,38.3,1.16230052408788
2013-01-24 03:15:00,"ZA13","06_p",16.8,0.1,37.8,1.1942713747187
2013-01-24 03:30:00,"ZA13","01_p",15.9,0,40.8,1.07334224285265
2013-01-24 03:30:00,"ZA13","02_p",16.4,0,39.5,1.13246441830028
2013-01-24 03:30:00,"ZA13","04_p",16.2,0,40.2,1.10518700176053
2013-01-24 03:30:00,"ZA13","05_p",16.6,1.1,38,1.17540326182081
2013-01-24 03:30:00,"ZA13","06_p",17.1,0,37.5,1.22307411537416
2013-01-24 03:45:00,"ZA13","01_p",16,0,39.6,1.10211852318599
2013-01-24 03:45:00,"ZA13","02_p",16.3,0,38.2,1.14945358308141
2013-01-24 03:45:00,"ZA13","04_p",16.2,0,39,1.1273646673477
2013-01-24 03:45:00,"ZA13","05_p",16.7,0.2,36.6,1.20960688089542
2013-01-24 03:45:00,"ZA13","06_p",17,0.1,36.3,1.23868520829655
2013-01-24 04:00:00,"ZA13","01_p",15.9,0,40.9,1.07152916473972
2013-01-24 04:00:00,"ZA13","02_p",16.2,0,39.6,1.11627583455412
2013-01-24 04:00:00,"ZA13","04_p",16,0,40.4,1.0875209268524
2013-01-24 04:00:00,"ZA13","05_p",16.4,0,38.3,1.15492652246491
2013-01-24 04:00:00,"ZA13","06_p",16.6,0,38.1,1.17350745010819
2013-01-24 04:15:00,"ZA13","01_p",15.9,0,41.3,1.06427685228801
2013-01-24 04:15:00,"ZA13","02_p",16.2,0,39.7,1.11442769575519
2013-01-24 04:15:00,"ZA13","04_p",16.3,0,40.6,1.10481460898116
2013-01-24 04:15:00,"ZA13","05_p",16.7,0,38.3,1.17717262699128
2013-01-24 04:15:00,"ZA13","06_p",17.1,0,37.9,1.21524644103576
2013-01-24 04:30:00,"ZA13","01_p",16.1,0,40.2,1.0981590269967
2013-01-24 04:30:00,"ZA13","02_p",16.5,0,38.7,1.15476535051194
2013-01-24 04:30:00,"ZA13","04_p",16.6,0,39.4,1.14886189784421
2013-01-24 04:30:00,"ZA13","05_p",16.9,0,37.3,1.2115342264313
2013-01-24 04:30:00,"ZA13","06_p",17.3,0.1,36.7,1.25450545240571
2013-01-24 04:45:00,"ZA13","01_p",15.9,0,38.3,1.11866919567582
2013-01-24 04:45:00,"ZA13","02_p",16.3,0,37,1.17177307013153
2013-01-24 04:45:00,"ZA13","04_p",16,0,37.8,1.13496311493656
2013-01-24 04:45:00,"ZA13","05_p",16.6,0,35.3,1.22659017806139
2013-01-24 04:45:00,"ZA13","06_p",17.2,0.1,34.4,1.29189049887027
2013-01-24 05:00:00,"ZA13","01_p",15.9,0,38.4,1.11685611756289
2013-01-24 05:00:00,"ZA13","02_p",16.3,0,37.1,1.16991311287736
2013-01-24 05:00:00,"ZA13","04_p",16.3,0,37.7,1.1587533693523
2013-01-24 05:00:00,"ZA13","05_p",16.6,0,35.2,1.228485989774
2013-01-24 05:00:00,"ZA13","06_p",16.9,0,35.4,1.248247384808
2013-01-24 05:15:00,"ZA13","01_p",15.9,0,39.7,1.09328610209484
2013-01-24 05:15:00,"ZA13","02_p",16.4,0,38.1,1.15867020649235
2013-01-24 05:15:00,"ZA13","04_p",16.2,0,38.8,1.13106094494556
2013-01-24 05:15:00,"ZA13","05_p",16.6,0.2,36.5,1.20384043751002
2013-01-24 05:15:00,"ZA13","06_p",17,0,36.2,1.2406297690631
2013-01-24 05:30:00,"ZA13","01_p",16,0,39.6,1.10211852318599
2013-01-24 05:30:00,"ZA13","02_p",16.7,0,38,1.18289631885672
2013-01-24 05:30:00,"ZA13","04_p",16.5,0,38.9,1.15099776372398
2013-01-24 05:30:00,"ZA13","05_p",16.9,0,36.8,1.22119558389885
2013-01-24 05:30:00,"ZA13","06_p",17.4,0.3,36.2,1.272431388618
2013-01-24 05:45:00,"ZA13","01_p",16.2,0,40.2,1.10518700176053
2013-01-24 05:45:00,"ZA13","02_p",16.7,0,38.6,1.17144893512585
2013-01-24 05:45:00,"ZA13","04_p",16.5,0,39.6,1.13781120996609
2013-01-24 05:45:00,"ZA13","05_p",16.9,0,37.4,1.20960195493779
2013-01-24 05:45:00,"ZA13","06_p",17.3,0.1,36.9,1.25054177009163
2013-01-24 06:00:00,"ZA13","01_p",16,0,41.1,1.07474803006051
2013-01-24 06:00:00,"ZA13","02_p",16.5,0,39.4,1.14157879675406
2013-01-24 06:00:00,"ZA13","04_p",16.4,0,40.4,1.1156178401768
2013-01-24 06:00:00,"ZA13","05_p",16.8,0,38.1,1.18851122339369
2013-01-24 06:00:00,"ZA13","06_p",17.2,0,37.7,1.22690210487223
2013-01-24 06:15:00,"ZA13","01_p",16,0,41.7,1.06379983281031
2013-01-24 06:15:00,"ZA13","02_p",16.5,0,40.2,1.12650844960219
2013-01-24 06:15:00,"ZA13","04_p",16.4,0,41,1.10438678809449
2013-01-24 06:15:00,"ZA13","05_p",16.7,0,38.8,1.16763314054889
2013-01-24 06:15:00,"ZA13","06_p",17.1,0,38.3,1.20741876669737
2013-01-24 06:30:00,"ZA13","01_p",15.8,0,40.9,1.06469934530915
2013-01-24 06:30:00,"ZA13","02_p",16.2,0,39.8,1.11257955695626
2013-01-24 06:30:00,"ZA13","04_p",16.2,0,40.3,1.1033388629616
2013-01-24 06:30:00,"ZA13","05_p",16.4,0,38.5,1.15118283843747
2013-01-24 06:30:00,"ZA13","06_p",16.9,0.3,37.8,1.20187286896374
2013-01-24 06:45:00,"ZA13","01_p",15.9,0,38.3,1.11866919567582
2013-01-24 06:45:00,"ZA13","02_p",15.9,0,37.4,1.13498689869216
2013-01-24 06:45:00,"ZA13","04_p",15.9,0,38,1.1241084300146
2013-01-24 06:45:00,"ZA13","05_p",16.4,0,35.8,1.2017225728079
2013-01-24 06:45:00,"ZA13","06_p",17,0,34.5,1.27368730209456
2013-01-24 07:00:00,"ZA13","01_p",16.2,0,37.8,1.14954233293487
2013-01-24 07:00:00,"ZA13","02_p",16.5,0,36.8,1.19055742499763
2013-01-24 07:00:00,"ZA13","04_p",16.4,0,37.4,1.17177310058839
2013-01-24 07:00:00,"ZA13","05_p",16.7,0,34.9,1.24204113479955
2013-01-24 07:00:00,"ZA13","06_p",17.2,0,35,1.28007442723427
2013-01-24 07:15:00,"ZA13","01_p",16.1,0,38.7,1.12570482198825
2013-01-24 07:15:00,"ZA13","02_p",16.6,0,37.2,1.19056975552172
2013-01-24 07:15:00,"ZA13","04_p",16.5,0,37.9,1.16983569766381
2013-01-24 07:15:00,"ZA13","05_p",16.9,0,35.6,1.24438284182098
2013-01-24 07:15:00,"ZA13","06_p",17.1,0.1,36,1.25242789414314
2013-01-24 07:30:00,"ZA13","01_p",16.1,0,39.6,1.10917734499332
2013-01-24 07:30:00,"ZA13","02_p",16.3,0,38.4,1.14573366857306
2013-01-24 07:30:00,"ZA13","04_p",16.6,0.1,38.5,1.16592420325773
2013-01-24 07:30:00,"ZA13","05_p",16.6,0,37.2,1.19056975552172
2013-01-24 07:30:00,"ZA13","06_p",17.1,0.3,36.7,1.23872946405095
2013-01-24 07:45:00,"ZA13","01_p",16.9,0,38.5,1.18834696850917
2013-01-24 07:45:00,"ZA13","02_p",17,0,37.3,1.21923960063098
2013-01-24 07:45:00,"ZA13","04_p",17.4,0.6,37.1,1.25448172953092
2013-01-24 07:45:00,"ZA13","05_p",17.4,1.6,35.4,1.28838664113986
2013-01-24 07:45:00,"ZA13","06_p",17.8,2,35.3,1.32335440970354
2013-01-24 08:00:00,"ZA13","01_p",18.1,0.6,35.2,1.35065158430753
2013-01-24 08:00:00,"ZA13","02_p",18.1,0,34.7,1.36107327863089
2013-01-24 08:00:00,"ZA13","04_p",18.8,4.4,33.8,1.44170935203058
2013-01-24 08:00:00,"ZA13","05_p",18.7,7.3,32.9,1.4522015852094
2013-01-24 08:00:00,"ZA13","06_p",19,7,32.9,1.47967610049641
2013-01-24 08:15:00,"ZA13","01_p",18,4.1,36.2,1.3214750537559
2013-01-24 08:15:00,"ZA13","02_p",18,0.1,35.8,1.3297601638108
2013-01-24 08:15:00,"ZA13","04_p",18.5,10.8,35.1,1.38711390219279
2013-01-24 08:15:00,"ZA13","05_p",18.3,13,34.1,1.3909371138913
2013-01-24 08:15:00,"ZA13","06_p",18.9,12,33.7,1.45293606725127
2013-01-24 08:30:00,"ZA13","01_p",18.2,12.2,36.6,1.32979750470196
2013-01-24 08:30:00,"ZA13","02_p",18.2,1.5,35.9,1.34447981153621
2013-01-24 08:30:00,"ZA13","04_p",18.5,17.4,35.5,1.37856466396664
2013-01-24 08:30:00,"ZA13","05_p",18.7,20.1,34.2,1.42406653214275
2013-01-24 08:30:00,"ZA13","06_p",19,18.9,33.6,1.46423983715293
2013-01-24 08:45:00,"ZA13","01_p",18.6,22.4,35,1.39797791614994
2013-01-24 08:45:00,"ZA13","02_p",18.7,8.5,34.7,1.41324535788634
2013-01-24 08:45:00,"ZA13","04_p",18.9,28,34.1,1.44417023879123
2013-01-24 08:45:00,"ZA13","05_p",19,30.2,33.5,1.46644501763057
2013-01-24 08:45:00,"ZA13","06_p",19.2,29.1,33.3,1.48931322489538
2013-01-24 09:00:00,"ZA13","01_p",18.2,45.1,36.8,1.32560255989218
2013-01-24 09:00:00,"ZA13","02_p",18.2,29.7,36.5,1.33189497710685
2013-01-24 09:00:00,"ZA13","04_p",18.4,46.8,36.6,1.34658899794512
2013-01-24 09:00:00,"ZA13","05_p",18.3,53.7,35.2,1.36771965068523
2013-01-24 09:00:00,"ZA13","06_p",18.6,47.6,35.3,1.3915257103831
2013-01-24 09:15:00,"ZA13","01_p",18.5,54.7,36.7,1.35291694928819
2013-01-24 09:15:00,"ZA13","02_p",18.4,42.3,36.5,1.34871295535513
2013-01-24 09:15:00,"ZA13","04_p",18.8,57.4,36.4,1.38508632612001
2013-01-24 09:15:00,"ZA13","05_p",18.7,60,34.8,1.41108112303506
2013-01-24 09:15:00,"ZA13","06_p",18.9,55.6,34.9,1.42663858187116
2013-01-24 09:30:00,"ZA13","01_p",18.8,73.1,36.7,1.37855290005341
2013-01-24 09:30:00,"ZA13","02_p",18.7,74.1,36.5,1.37428913056329
2013-01-24 09:30:00,"ZA13","04_p",18.9,73.1,36.4,1.39376672514601
2013-01-24 09:30:00,"ZA13","05_p",18.8,78,35.2,1.41122003038643
2013-01-24 09:30:00,"ZA13","06_p",19,71,35.2,1.42895694951069
2013-01-24 09:45:00,"ZA13","01_p",19,98,37.7,1.37382743756969
2013-01-24 09:45:00,"ZA13","02_p",19,75.9,36.8,1.39367406186845
2013-01-24 09:45:00,"ZA13","04_p",19,78.8,37.6,1.37603261804733
2013-01-24 09:45:00,"ZA13","05_p",19,80.3,36.3,1.40469996425665
